pair_fst_snd_heq	thm	Freyd/S1_544_Inflation.lean	1290	∀ {𝒞 : Type u} [inst : Cat 𝒞] [HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] {a R P Q : 𝒞}, Q = P → ∀ (u : Cat.Hom P R) (v : Cat.Hom Q R), u ≍ v → pair fst (Cat.comp snd u) ≍ pair fst (Cat.comp snd v)	Generic cons-step kernel: `pair fst (snd ≫ ·)` preserves HEq across a domain reindexing `Q = P`.	1898555222	400
catForget_append_heq	thm	Freyd/S1_544_Inflation.lean	1299	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] (x d e : List 𝒞), catForget x (d ++ e) ≍ Cat.comp (catForget (x ++ d) e) (catForget x d)	**Bridge A.** `catForget x (d++e) ≍ catForget (x++d) e ≫ catForget x d` — forgetting the suffix	326901124	1232
catArrange_snd_comp	thm	Freyd/S1_544_Inflation.lean	1328	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] (t d : List 𝒞) {W X : 𝒞} (h : Cat.Hom W X) (g : Cat.Hom X (listProd t)) (b : Cat.Hom X (listProd d)), Cat.comp h (catArrange t d g b) = catArrange t d (Cat.comp h g) (Cat.comp h b)	`catArrange` is natural in its source: `h ≫ catArrange t d g b = catArrange t d (h≫g) (h≫b)`.	2008671838	1079
snd_comp_heq	thm	Freyd/S1_544_Inflation.lean	1341	∀ {𝒞 : Type u} [inst : Cat 𝒞] [HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] {a R P Q : 𝒞}, Q = P → ∀ (u : Cat.Hom P R) (v : Cat.Hom Q R), u ≍ v → Cat.comp snd u ≍ Cat.comp snd v	Generic cons-step kernel for `catTail`: `snd ≫ ·` preserves HEq across a domain reindexing `Q = P`.	2719780675	334
catTail_append_heq	thm	Freyd/S1_544_Inflation.lean	1348	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] (x d e : List 𝒞), catTail x (d ++ e) ≍ catArrange d e (Cat.comp (catForget (x ++ d) e) (catTail x d)) (catTail (x ++ d) e)	**Bridge B.** `catTail x (d++e) ≍ catTail (x++d) e ≫ catTail x d` — projecting onto the suffix	4271413468	1456
comp_heq	thm	Freyd/S1_544_Inflation.lean	1393	∀ {𝒞 : Type u} [inst : Cat 𝒞] [HasTerminal 𝒞] [HasBinaryProducts 𝒞] {X X' A A' Bo Bo' : 𝒞} (f : Cat.Hom X A) (f' : Cat.Hom X' A') (s : Cat.Hom A Bo) (s' : Cat.Hom A' Bo'), X = X' → A = A' → Bo = Bo' → f ≍ f' → s ≍ s' → Cat.comp f s ≍ Cat.comp f' s'	Full heterogeneous congruence for composition (all three objects may differ). Local copy	4105884215	890
transport_heq	thm	Freyd/S1_544_Inflation.lean	1400	∀ {𝒞 : Type u} [inst : Cat 𝒞] [HasTerminal 𝒞] [HasBinaryProducts 𝒞] {X X' Bo Bo' : 𝒞} (hX : X = X') (hB : Bo = Bo') (R : Cat.Hom X Bo), R ≍ hB ▸ hX ▸ R	Double-transport HEq: an arrow is HEq its transport along domain `hX` and codomain `hB`.	2753213518	129
catMap_append_heq	thm	Freyd/S1_544_Inflation.lean	1405	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] {s t : List 𝒞} (d e : List 𝒞) (f : Cat.Hom (listProd s) (listProd t)), catMap (d ++ e) f ≍ catMap e (catMap d f)	**`catMap (d ++ e) f` HEq `catMap e (catMap d f)`** — appending the concatenated suffix `d++e`	3217682308	1754
over_transport_dom	thm	Freyd/S1_544_Inflation.lean	1460	∀ {𝒟 : Type u} [inst : Cat 𝒟] {B B' : 𝒟} (e : B = B') (X : Over B), (e ▸ X).dom = X.dom	Transporting an `Over` along a base equality `e : B = B'` leaves its `dom` unchanged.	1615439542	83
over_transport_hom_heq	thm	Freyd/S1_544_Inflation.lean	1464	∀ {𝒟 : Type u} [inst : Cat 𝒟] {B B' : 𝒟} (e : B = B') (X : Over B), (e ▸ X).hom ≍ X.hom	Transporting an `Over` along a base equality `e : B = B'` leaves its `hom` HEq the original.	3777278144	109
catMap_heq_congr	thm	Freyd/S1_544_Inflation.lean	1468	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] {s t s' t' : List 𝒞} (d : List 𝒞), s = s' → t = t' → ∀ (g : Cat.Hom (listProd s) (listProd t)) (g' : Cat.Hom (listProd s') (listProd t')), g ≍ g' → catMap d g ≍ catMap d g'	`catMap` respects HEq of its structure arrow across a LIST reindexing: if `s = s'`, `t = t'` as	253932737	535
innerSliceTr_trans	thm	Freyd/S1_544_Inflation.lean	1477	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] {V U W : List 𝒞} (hVU : prefixLe V U) (hUW : prefixLe U W) (X : innerSliceObj V), innerSliceTr ⋯ X = innerSliceTr hUW (innerSliceTr hVU X)	**`F_trans` for the strict inner system** — the composite suffix-transition equals appending the	1553539498	932
OrdChain	ind	Freyd/S1_544_Inflation.lean	1567	{ι : Type u} → Colim.Directed ι → (𝒞 : Type u) → [inst : Cat 𝒞] → [HasTerminal 𝒞] → [HasBinaryProducts 𝒞] → Type u	A `prefixLe`-monotone chain of factor-sequences over a directed index `(ι, D)`: `chain : ι → Infl 𝒞`	12771814140039595408	0
OrdChain.chain	abbrev	Freyd/S1_544_Inflation.lean	1575	{ι : Type u} → {D : Colim.Directed ι} → {𝒞 : Type u} → [inst : Cat 𝒞] → [inst_1 : HasTerminal 𝒞] → [inst_2 : HasBinaryProducts 𝒞] → OrdChain D 𝒞 → ι → Infl 𝒞	The TRANSFINITE generalization: a prefix chain over an ARBITRARY directed index	2231923793066052600	32
OrdChain.mono	thm	Freyd/S1_544_Inflation.lean	1577	∀ {ι : Type u} {D : Colim.Directed ι} {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] (self : OrdChain D 𝒞) {i j : ι}, D.le i j → self.chain i <+: self.chain j	the chain is `prefixLe`-monotone along the directed order	4003839738	32
PrefixChain	ind	Freyd/S1_544_Inflation.lean	1579	(𝒞 : Type u) → [inst : Cat 𝒞] → [HasTerminal 𝒞] → [HasBinaryProducts 𝒞] → Type u	A prefix-chain of factor-sequences: `chain n <+: chain (n+1)` for every `n`. The data an ω-chain	13537743959767672902	0
PrefixChain.chain	abbrev	Freyd/S1_544_Inflation.lean	1583	{𝒞 : Type u} → [inst : Cat 𝒞] → [inst_1 : HasTerminal 𝒞] → [inst_2 : HasBinaryProducts 𝒞] → PrefixChain 𝒞 → Nat → Infl 𝒞	The TRANSFINITE generalization: a prefix chain over an ARBITRARY directed index	16652431663166712070	24
PrefixChain.step	thm	Freyd/S1_544_Inflation.lean	1584	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] (self : PrefixChain 𝒞) (n : Nat), self.chain n <+: self.chain (n + 1)	The TRANSFINITE generalization: a prefix chain over an ARBITRARY directed index	3523658979	24
PrefixChain.prefix	thm	Freyd/S1_544_Inflation.lean	1586	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] (P : PrefixChain 𝒞) {i j : Nat}, i ≤ j → P.chain i <+: P.chain j	`i ≤ j ⟹ chain i <+: chain j` — the chain is monotone under the prefix order. Induction on the	3613569226	176
PrefixChain.toOrdChain	def	Freyd/S1_544_Inflation.lean	1592	{𝒞 : Type u} → [inst : Cat 𝒞] → [inst_1 : HasTerminal 𝒞] → [inst_2 : HasBinaryProducts 𝒞] → PrefixChain 𝒞 → OrdChain uliftNatDirected 𝒞	The ℕ-`PrefixChain` viewed as an `OrdChain` over `uliftNatDirected` — the bridge that makes the	6613501935015565010	55
transportSliceFunctor	def	Freyd/S1_544_Inflation.lean	1598	{𝒟 : Type u} → [inst : Cat 𝒟] → {ℰ : Type u} → [inst_1 : Cat ℰ] → {B B' : ℰ} → B = B' → Functor 𝒟 (Over B) → Functor 𝒟 (Over B')	Transport a slice-valued functor along a base equality. For a source category `𝒟` and a base	2763098442785738736	171
ordChainSliceFunctor	def	Freyd/S1_544_Inflation.lean	1613	{𝒞 : Type u} → [inst : Cat 𝒞] → [inst_1 : HasTerminal 𝒞] → [inst_2 : HasBinaryProducts 𝒞] → {ι : Type u} → {D : Colim.Directed ι} → (O : OrdChain D 𝒞) → {i j : ι} → D.le i j → Functor (innerSliceObj (O.chain i)) (innerSliceObj (O.chain j))	**GENERIC** per-transition functor of the chain system over ANY directed index: for an `OrdChain D O`	4725308521290196879	116
ordChainSliceSystem	def	Freyd/S1_544_Inflation.lean	1627	{𝒞 : Type u} → [inst : Cat 𝒞] → [inst_1 : HasTerminal 𝒞] → [inst_2 : HasBinaryProducts 𝒞] → {ι : Type u} → {D : Colim.Directed ι} → OrdChain D 𝒞 → Colim.CatSystem ι D	**GENERIC §1.544-546 — the DIRECTED strict `CatSystem` of inflation slices along an `OrdChain` over	14965244067603294200	204
chainSliceFunctor	def	Freyd/S1_544_Inflation.lean	1650	{𝒞 : Type u} → [inst : Cat 𝒞] → [inst_1 : HasTerminal 𝒞] → [inst_2 : HasBinaryProducts 𝒞] → (P : PrefixChain 𝒞) → {i j : Nat} → i ≤ j → Functor (innerSliceObj (P.chain i)) (innerSliceObj (P.chain j))	The per-transition functor of the ℕ-chain system — the `uliftNatDirected` specialization of the	18057223068159488320	61
chainSliceSystem	def	Freyd/S1_544_Inflation.lean	1657	{𝒞 : Type u} → [inst : Cat 𝒞] → [inst_1 : HasTerminal 𝒞] → [inst_2 : HasBinaryProducts 𝒞] → PrefixChain 𝒞 → Colim.CatSystem (ULift Nat) uliftNatDirected	**§1.547 (option (b)) — the DIRECTED strict `CatSystem` of inflation slices along an ℕ-prefix-chain.**	15745026042976316273	42
transportSliceFunctor_map_f_heq	thm	Freyd/S1_544_Inflation.lean	1675	∀ {𝒟 : Type u} [inst : Cat 𝒟] {ℰ : Type u} [inst_1 : Cat ℰ] {B B' : ℰ} (e : B = B') (FG : Functor 𝒟 (Over B)) {X Y : 𝒟} (g : Cat.Hom X Y), ((transportSliceFunctor e FG).map g).f ≍ (FG.map g).f	The underlying arrow of a transported slice morphism. For `e : B = B'` and a slice functor	2635541142	189
ordChainSliceFunctor_map_f_heq	thm	Freyd/S1_544_Inflation.lean	1685	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] {ι : Type u} {D : Colim.Directed ι} (O : OrdChain D 𝒞) {i j : ι} (hij : D.le i j) {X Y : innerSliceObj (O.chain i)} (g : Cat.Hom X Y), ((ordChainSliceFunctor O hij).map g).f ≍ catMap (prefixSuffix (O.chain i) (O.chain j)) g.f	**GENERIC** — `catMap d g.f` for the suffix `d = prefixSuffix (chain i) (chain j)` is the `.f` of	20102852	178
chainSliceFunctor_map_f_heq	thm	Freyd/S1_544_Inflation.lean	1694	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] (P : PrefixChain 𝒞) {i j : Nat} (hij : i ≤ j) {X Y : innerSliceObj (P.chain i)} (g : Cat.Hom X Y), ((chainSliceFunctor P hij).map g).f ≍ catMap (prefixSuffix (P.chain i) (P.chain j)) g.f	`catMap d g.f` is the `.f` of `(chainSliceFunctor P hij).map g` up to `HEq` (the ℕ specialization of	2233579735	187
overHom_heq	thm	Freyd/S1_544_Inflation.lean	1701	∀ {ℰ : Type u} [inst : Cat ℰ] {B B' : ℰ}, B = B' → ∀ {X Y : Over B} {X' Y' : Over B'}, X ≍ X' → Y ≍ Y' → ∀ {a : OverHom X Y} {b : OverHom X' Y'}, a.f ≍ b.f → a ≍ b	Two slice morphisms over (possibly different, but equal) bases are `HEq` once their endpoints are	3181923699	703
ordChainSliceCoherent	thm	Freyd/S1_544_Inflation.lean	1710	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] {ι : Type u} {D : Colim.Directed ι} (O : OrdChain D 𝒞), (ordChainSliceSystem O).Coherent	**GENERIC `Coherent` for the directed strict chain system over ANY index.** The morphism-level mate	4267550571	1239
chainSliceCoherent	thm	Freyd/S1_544_Inflation.lean	1751	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] (P : PrefixChain 𝒞), (chainSliceSystem P).Coherent	**`Coherent` for the ℕ directed strict chain system** — the `uliftNatDirected` specialization of the	420114315	42
innerSliceTr_terminal	thm	Freyd/S1_544_Inflation.lean	1770	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] {V U : List 𝒞} (h : prefixLe V U), innerSliceTr h (overTerm V) = overTerm U	**Terminal preservation for the inner transition.** `innerSliceTr h` carries the slice terminal	3519940287	384
overProdJointlyMonic	thm	Freyd/S1_544_Inflation.lean	1795	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [inst_3 : HasEqualizers 𝒞] {V : Infl 𝒞} (X Y : Over V) {Z : Infl 𝒞} (p q : Cat.Hom (listProd Z) (listProd (overProdPt X Y).dom)), Cat.comp p (overProdFst X Y).f = Cat.comp q (overProdFst X Y).f → Cat.comp p (overProdSnd X Y).f = Cat.comp q (overProdSnd X Y).f → p = q	**Joint monicity of the base pullback projections** `overProdFst.f`/`overProdSnd.f` of the slice	3544371196	1021
sliceCatObj_prod_jointly_monic	thm	Freyd/S1_544_Inflation.lean	1813	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [inst_3 : HasEqualizers 𝒞] (d : List 𝒞) {V : Infl 𝒞} (X Y : Over V) (z : Over (V ++ d)) (u v : Cat.Hom z (sliceCatObj d (overProdPt X Y))), Cat.comp u ((sliceCatFunctor d V).map (overProdFst X Y)) = Cat.comp v ((sliceCatFunctor d V).map (overProdFst X Y)) → Cat.comp u ((sliceCatFunctor d V).map (overProdSnd X Y)) = Cat.comp v ((sliceCatFunctor d V).map (overProdSnd X Y)) → u = v	The base-change `sliceCatObj d` preserves the slice **binary product** `overProdPt` jointly with	2407293504	1696
sliceCatObj_prod_pair	thm	Freyd/S1_544_Inflation.lean	1848	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [inst_3 : HasEqualizers 𝒞] (d : List 𝒞) {V : Infl 𝒞} (X Y : Over V) (z : Over (V ++ d)) (p : Cat.Hom z (sliceCatObj d X)) (q : Cat.Hom z (sliceCatObj d Y)), ∃ r, Cat.comp r ((sliceCatFunctor d V).map (overProdFst X Y)) = p ∧ Cat.comp r ((sliceCatFunctor d V).map (overProdSnd X Y)) = q	Pairing half of product-preservation for `sliceCatObj d`: a map `p` into `F X` and `q` into `F Y`	946862604	3609
sliceCatObj_eq_mono	thm	Freyd/S1_544_Inflation.lean	1926	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [inst_3 : HasEqualizers 𝒞] (d : List 𝒞) {V : Infl 𝒞} {X Y : Over V} (f g : Cat.Hom X Y) (z : Over (V ++ d)) (u v : Cat.Hom z (sliceCatObj d (eqObj f g))), Cat.comp u ((sliceCatFunctor d V).map (eqMap f g)) = Cat.comp v ((sliceCatFunctor d V).map (eqMap f g)) → u = v	Monic half of **equalizer**-preservation for `sliceCatObj d`: the image of the slice equalizer map	252680924	1589
sliceCatObj_eq_lift	thm	Freyd/S1_544_Inflation.lean	1966	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [inst_3 : HasEqualizers 𝒞] (d : List 𝒞) {V : Infl 𝒞} {X Y : Over V} (f g : Cat.Hom X Y) (z : Over (V ++ d)) (k : Cat.Hom z (sliceCatObj d X)), Cat.comp k ((sliceCatFunctor d V).map f) = Cat.comp k ((sliceCatFunctor d V).map g) → ∃ r, Cat.comp r ((sliceCatFunctor d V).map (eqMap f g)) = k	Lift half of equalizer-preservation for `sliceCatObj d` (`hepres_lift`). RESIDUAL.	543634240	3077
sliceCatObj_cover	thm	Freyd/S1_544_Inflation.lean	2031	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [HasEqualizers 𝒞] [PullbacksTransferCovers 𝒞] (d : List 𝒞) {V : Infl 𝒞} {X Y : Over V} (φ : Cat.Hom X Y), Cover φ → Cover (sliceCatMap d φ)	**`sliceCatFunctor d` preserves covers**: a slice cover `φ : X ⟶ Y` of `A′/V` maps to a slice	2038880757	255
sliceCatObj_mono	thm	Freyd/S1_544_Inflation.lean	2041	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [HasEqualizers 𝒞] (d : List 𝒞) {V : Infl 𝒞} {X Y : Over V} (φ : Cat.Hom X Y), OverMono φ → OverMono (sliceCatMap d φ)	**`sliceCatFunctor d` preserves monos**: a slice mono `φ` of `A′/V` maps to a slice mono of	4249040156	411
ordChainHasTerminal	def	Freyd/S1_544_Inflation.lean	2069	{𝒞 : Type u} → [inst : Cat 𝒞] → [inst_1 : HasTerminal 𝒞] → [inst_2 : HasBinaryProducts 𝒞] → {ι : Type u} → {D : Colim.Directed ι} → (O : OrdChain D 𝒞) → (i : ι) → HasTerminal ((ordChainSliceSystem O).A i)	**GENERIC** per-stage terminal of the inner system over ANY directed index: each stage `Over (chain i)`	12888798383054215779	57
ordChainHtpres	thm	Freyd/S1_544_Inflation.lean	2074	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [HasEqualizers 𝒞] {ι : Type u} {D : Colim.Directed ι} (O : OrdChain D 𝒞) {i j : ι} (hij : D.le i j), (ordChainSliceSystem O).F hij HasTerminal.one = HasTerminal.one	**GENERIC** terminal preservation (`htpres`) — `innerSliceTr_terminal`, any index.	2508703132	82
ordChainHasProducts	def	Freyd/S1_544_Inflation.lean	2079	{𝒞 : Type u} → [inst : Cat 𝒞] → [inst_1 : HasTerminal 𝒞] → [inst_2 : HasBinaryProducts 𝒞] → [HasEqualizers 𝒞] → {ι : Type u} → {D : Colim.Directed ι} → (O : OrdChain D 𝒞) → (i : ι) → HasBinaryProducts ((ordChainSliceSystem O).A i)	**GENERIC** per-stage binary products.	1327054594504040276	69
ordChainHasEqualizers	def	Freyd/S1_544_Inflation.lean	2083	{𝒞 : Type u} → [inst : Cat 𝒞] → [inst_1 : HasTerminal 𝒞] → [inst_2 : HasBinaryProducts 𝒞] → [HasEqualizers 𝒞] → {ι : Type u} → {D : Colim.Directed ι} → (O : OrdChain D 𝒞) → (i : ι) → HasEqualizers ((ordChainSliceSystem O).A i)	**GENERIC** per-stage equalizers.	17581631918077933176	69
prodLeftMap_cover	thm	Freyd/S1_544_Inflation.lean	2096	∀ {𝒞 : Type u} [inst : Cat 𝒞] [HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [HasEqualizers 𝒞] {B A1 A2 : 𝒞} (x : Cat.Hom A1 A2), Cover x → Cover (pair fst (Cat.comp snd x))	The left-product map `id_B × x = pair fst (snd ≫ x) : B×A₁ ⟶ B×A₂` is a cover when `x` is.	1866113969	1209
catForget_cover	thm	Freyd/S1_544_Inflation.lean	2122	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [HasEqualizers 𝒞] {d : List 𝒞}, WellSupported (listProd d) → ∀ (s : List 𝒞), Cover (catForget s d)	**§1.546 — `catForget s d` is a cover when the suffix product `∏d` is well-supported.**	534191100	494
catMap_faithful	thm	Freyd/S1_544_Inflation.lean	2131	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [HasEqualizers 𝒞] {d : List 𝒞}, WellSupported (listProd d) → ∀ {s t : List 𝒞} (f g : Cat.Hom (listProd s) (listProd t)), catMap d f = catMap d g → f = g	**§1.546 transition faithfulness (`hfaith`, underlying arrow).** For a well-supported suffix	3553094945	348
catMap_conservative	thm	Freyd/S1_544_Inflation.lean	2140	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [HasEqualizers 𝒞] {d : List 𝒞}, WellSupported (listProd d) → ∀ {s t : List 𝒞} (φ : Cat.Hom (listProd s) (listProd t)), IsIso (catMap d φ) → IsIso φ	**§1.546 transition conservativity (`hcons`, underlying arrow).** For a well-supported suffix	829334534	1916
sliceCatObj_conservative	thm	Freyd/S1_544_Inflation.lean	2188	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [HasEqualizers 𝒞] (d : List 𝒞), WellSupported (listProd d) → ∀ {V : Infl 𝒞} {X Y : Over V} (φ : OverHom X Y), OverIso (sliceCatMap d φ) → OverIso φ	**`sliceCatFunctor d` is CONSERVATIVE** (reflects slice isos) when `∏d` is well-supported. From a	1505764463	223
ordChainHppres	thm	Freyd/S1_544_Inflation.lean	2198	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [inst_4 : HasEqualizers 𝒞] {ι : Type u} {D : Colim.Directed ι} (O : OrdChain D 𝒞) {i j : ι} (hij : D.le i j) (a b : (ordChainSliceSystem O).A i) (z : (ordChainSliceSystem O).A j) (u v : Cat.Hom z ((ordChainSliceSystem O).F hij (prod a b))), Cat.comp u (((ordChainSliceSystem O).functF hij).map fst) = Cat.comp v (((ordChainSliceSystem O).functF hij).map fst) → Cat.comp u (((ordChainSliceSystem O).functF hij).map snd) = Cat.comp v (((ordChainSliceSystem O).functF hij).map snd) → u = v	**GENERIC** product joint-monicity preservation (`hppres`) — lifts `sliceCatObj_prod_jointly_monic`	2928408493	2486
ordChainHppresPair	thm	Freyd/S1_544_Inflation.lean	2230	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [inst_4 : HasEqualizers 𝒞] {ι : Type u} {D : Colim.Directed ι} (O : OrdChain D 𝒞) {i j : ι} (hij : D.le i j) (a b : (ordChainSliceSystem O).A i) (z : (ordChainSliceSystem O).A j) (p : Cat.Hom z ((ordChainSliceSystem O).F hij a)) (q : Cat.Hom z ((ordChainSliceSystem O).F hij b)), ∃ r, Cat.comp r (((ordChainSliceSystem O).functF hij).map fst) = p ∧ Cat.comp r (((ordChainSliceSystem O).functF hij).map snd) = q	**GENERIC** product pairing preservation (`hppres_pair`), any index.	1705700903	1833
ordChainHepres	thm	Freyd/S1_544_Inflation.lean	2253	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [inst_4 : HasEqualizers 𝒞] {ι : Type u} {D : Colim.Directed ι} (O : OrdChain D 𝒞) {i j : ι} (hij : D.le i j) {A B : (ordChainSliceSystem O).A i} (f g : Cat.Hom A B) (z : (ordChainSliceSystem O).A j) (u v : Cat.Hom z ((ordChainSliceSystem O).F hij (eqObj f g))), Cat.comp u (((ordChainSliceSystem O).functF hij).map (eqMap f g)) = Cat.comp v (((ordChainSliceSystem O).functF hij).map (eqMap f g)) → u = v	**GENERIC** equalizer-mono preservation (`hepres`), any index.	2678095856	2133
ordChainHepresLift	thm	Freyd/S1_544_Inflation.lean	2280	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [inst_4 : HasEqualizers 𝒞] {ι : Type u} {D : Colim.Directed ι} (O : OrdChain D 𝒞) {i j : ι} (hij : D.le i j) {A B : (ordChainSliceSystem O).A i} (f g : Cat.Hom A B) (z : (ordChainSliceSystem O).A j) (k : Cat.Hom z ((ordChainSliceSystem O).F hij A)), Cat.comp k (((ordChainSliceSystem O).functF hij).map f) = Cat.comp k (((ordChainSliceSystem O).functF hij).map g) → ∃ r, Cat.comp r (((ordChainSliceSystem O).functF hij).map (eqMap f g)) = k	**GENERIC** equalizer-lift preservation (`hepres_lift`), any index.	1256844138	2099
ordChainHcovpres	thm	Freyd/S1_544_Inflation.lean	2319	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [HasEqualizers 𝒞] {ι : Type u} {D : Colim.Directed ι} (O : OrdChain D 𝒞) {i j : ι} (hij : D.le i j) {x y : (ordChainSliceSystem O).A i} (φ : Cat.Hom x y), Cover φ → Cover ((ordChainSliceFunctor O hij).map φ)	**GENERIC** cover-preservation (`hcovpres`) — the inner transition `ordChainSliceFunctor O hij` sends	4181242466	762
ordChainHmono	thm	Freyd/S1_544_Inflation.lean	2333	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [HasEqualizers 𝒞] {ι : Type u} {D : Colim.Directed ι} (O : OrdChain D 𝒞) {i j : ι} (hij : D.le i j) {x y : (ordChainSliceSystem O).A i} (φ : Cat.Hom x y), Monic φ → Monic ((ordChainSliceFunctor O hij).map φ)	**GENERIC** mono-preservation (`hmono`) — the inner transition sends monos to monos, lifting	458409940	721
ordChainHfaith	thm	Freyd/S1_544_Inflation.lean	2346	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [PreRegularCategory 𝒞] [HasEqualizers 𝒞] {ι : Type u} {D : Colim.Directed ι} (O : OrdChain D 𝒞) {i j : ι} (hij : D.le i j), WellSupported (listProd (prefixSuffix (O.chain i) (O.chain j))) → ∀ {x y : (ordChainSliceSystem O).A i} (p q : Cat.Hom x y), (ordChainSliceFunctor O hij).map p = (ordChainSliceFunctor O hij).map q → p = q	**GENERIC** transition FAITHFULNESS (`hfaith`) — the inner transition separates slice morphisms,	265686142	929
